n_9127_log,out,606,0,2
n_877_log,out,1023,0,2
n_1902_log,out,35,0,2
n_1299_log,out,666,0,2
n_3306_log,out,823,0,2
n_8576_log,out,576,0,2
n_4982_log,out,37,0,2
n_4607_log,out,321,0,2
n_6204_log,out,411,0,2
n_2302_log,out,671,0,2
n_8962_log,out,276,0,2
n_4463_log,out,694,0,2
n_2133_log,out,879,0,2
n_5905_log,out,436,0,2
n_3287_log,out,545,1,2
n_9184_log,out,197,0,2
n_3125_log,out,776,0,2
n_5937_log,out,704,1,2
n_8548_log,out,992,0,2
n_7454_log,out,480,0,2
n_5115_log,out,133,0,2
n_5110_log,out,82,0,2
n_4997_log,out,173,0,2
n_5638_log,out,272,0,2
n_2014_log,out,347,0,2
n_2367_log,out,341,0,2
n_3242_log,out,436,1,2
n_5388_log,out,548,0,2
n_4272_log,out,680,0,2
n_1395_log,out,522,3,2
n_4847_log,out,753,0,2
n_4020_log,out,693,0,2
n_9621_log,out,696,0,2
n_5767_log,out,233,1,2
n_3827_log,out,596,0,2
n_1269_log,out,481,0,2
n_6912_log,out,1001,0,2
n_2980_log,out,277,0,2
n_4059_log,out,213,1,2
n_7923_log,out,656,0,2
n_3631_log,out,80,0,2
n_2173_log,out,832,0,2
n_8675_log,out,149,0,2
n_4519_log,out,778,0,2
n_5405_log,out,301,0,2
n_7697_log,out,256,0,2
n_7082_log,out,698,0,2
n_66_log,out,234,0,2
n_1352_log,out,774,1,2
n_174_log,out,156,1,2
n_2802_log,out,458,0,2
n_3424_log,out,167,0,2
n_556_log,out,546,0,2
n_869_log,out,747,0,2
n_8092_log,out,605,0,2
n_8100_log,out,234,1,2
n_455_log,out,937,0,2
n_7247_log,out,567,0,2
n_3294_log,out,220,0,2
n_8096_log,out,93,0,2
n_8045_log,out,605,1,2
n_2640_log,out,25,1,2
n_4959_log,out,29,1,2
n_7504_log,out,187,1,2
n_7588_log,out,846,1,2
n_457_log,out,235,0,2
n_7360_log,out,81,0,2
n_6980_log,out,384,0,2
n_6106_log,out,490,0,2
n_4682_log,out,862,1,2
n_8595_log,out,331,0,2
n_350_log,out,236,0,2
n_3597_log,out,923,1,2
n_5014_log,out,342,1,2
n_1892_log,out,494,0,2
n_3064_log,out,325,0,2
n_7959_log,out,210,0,2
n_4825_log,out,891,0,2
n_7496_log,out,774,2,2
n_4585_log,out,602,0,2
n_6155_log,out,518,0,2
n_139_log,out,976,0,2
n_5033_log,out,644,0,2
n_8795_log,out,205,0,2
n_2111_log,out,425,0,2
n_658_log,out,650,1,2
n_3803_log,out,81,1,2
n_7983_log,out,55,0,2
n_3395_log,out,21,0,2
n_8297_log,out,605,2,2
n_6244_log,out,655,0,2
n_6918_log,out,921,0,2
n_604_log,out,801,0,2
n_8501_log,out,641,0,2
n_6311_log,out,816,0,2
n_8445_log,out,128,0,2
n_7536_log,out,131,0,2
n_7913_log,out,649,0,2
n_345_log,out,933,0,2
n_6841_log,out,228,0,2
n_3057_log,out,512,0,2
n_1512_log,out,440,0,2
n_2934_log,out,960,0,2
n_1454_log,out,728,0,2
n_9645_log,out,530,0,2
n_8525_log,out,375,0,2
n_1678_log,out,425,1,2
n_7902_log,out,629,0,2
n_7853_log,out,407,0,2
n_3317_log,out,504,0,2
n_7083_log,out,738,0,2
n_2332_log,out,166,0,2
n_9709_log,out,575,1,2
n_183_log,out,183,0,2
n_1978_log,out,917,0,2
n_8396_log,out,185,0,2
n_6107_log,out,694,1,2
n_8546_log,out,465,0,2
n_8610_log,out,799,0,2
n_9615_log,out,628,0,2
n_3776_log,out,84,0,2
n_3839_log,out,670,0,2
n_2318_log,out,382,0,2
n_8400_log,out,648,0,2
n_5300_log,out,620,0,2
n_6256_log,out,503,0,2
n_4725_log,out,684,0,2
n_2187_log,out,206,0,2
n_5499_log,out,188,0,2
n_8017_log,out,501,0,2
n_8729_log,out,450,0,2
n_5972_log,out,41,0,2
n_9620_log,out,499,0,2
n_4242_log,out,822,0,2
n_4683_log,out,148,0,2
n_4759_log,out,548,1,2
n_2957_log,out,145,0,2
n_310_log,out,153,0,2
n_9265_log,out,44,1,2
n_4070_log,out,20,0,2
n_3194_log,out,595,0,2
n_89_log,out,735,0,2
n_6411_log,out,1010,0,2
n_6695_log,out,960,1,2
n_2298_log,out,315,0,2
n_1169_log,out,206,1,2
n_7567_log,out,671,1,2
n_3036_log,out,157,0,2
n_1335_log,out,354,1,2
n_5151_log,out,367,0,2
n_1685_log,out,306,0,2
n_3661_log,out,289,0,2
n_8343_log,out,654,0,2
n_2205_log,out,625,0,2
n_5982_log,out,218,0,2
n_2228_log,out,601,0,2
n_6088_log,out,258,0,2
n_6463_log,out,423,0,2
n_9890_log,out,290,0,2
n_5402_log,out,65,0,2
n_8245_log,out,647,0,2
n_2311_log,out,420,1,2
n_8258_log,out,364,0,2
n_4116_log,out,612,0,2
n_4120_log,out,886,2,2
n_1100_log,out,323,0,2
n_8198_log,out,99,0,2
n_4968_log,out,506,0,2
n_1956_log,out,517,0,2
n_7190_log,out,131,1,2
n_532_log,out,914,0,2
n_965_log,out,880,0,2
n_6890_log,out,512,1,2
n_3816_log,out,899,0,2
n_1844_log,out,928,0,2
n_910_log,out,22,0,2
n_8602_log,out,810,0,2
n_146_log,out,693,1,2
n_7989_log,out,351,1,2
n_1046_log,out,528,0,2
n_1380_log,out,994,0,2
n_8034_log,out,49,0,2
n_7299_log,out,853,0,2
n_7438_log,out,38,0,2
n_8948_log,out,127,0,2
n_9697_log,out,726,0,2
n_149_log,out,283,0,2
n_515_log,out,256,1,2
n_7302_log,out,283,1,2
n_1091_log,out,530,1,2
n_3308_log,out,567,1,2
n_79_log,out,814,0,2
n_1282_log,out,821,0,2
n_4619_log,out,352,0,2
n_9302_log,out,182,0,2
n_4000_log,out,478,0,2
n_1437_log,out,995,0,2
n_9023_log,out,15,0,2
n_7779_log,out,363,0,2
n_645_log,out,649,1,2
n_2462_log,out,897,0,2
n_446_log,out,462,0,2
n_4139_log,out,488,0,2
n_2103_log,out,640,0,2
n_2032_log,out,1013,0,2
n_2537_log,out,980,0,2
n_9037_log,out,460,0,2
n_2940_log,out,844,0,2
n_659_log,out,690,0,2
n_2198_log,out,563,0,2
n_1528_log,out,449,0,2
n_4716_log,out,98,0,2
n_6355_log,out,146,0,2
n_6327_log,out,755,0,2
n_9137_log,out,326,1,2
n_7768_log,out,417,0,2
n_8580_log,out,638,1,2
n_4714_log,out,611,1,2
n_9889_log,out,613,0,2
n_5463_log,out,761,0,2
n_9861_log,out,338,0,2
n_992_log,out,951,0,2
n_4526_log,out,174,0,2
n_1710_log,out,252,0,2
n_432_log,out,772,0,2
n_5249_log,out,361,0,2
n_9568_log,out,319,0,2
n_6373_log,out,513,0,2
n_2280_log,out,873,2,2
n_3115_log,out,445,1,2
n_3397_log,out,106,0,2
n_2949_log,out,1013,1,2
n_7832_log,out,806,1,2
n_3720_log,out,712,0,2
n_8744_log,out,786,0,2
n_2104_log,out,337,0,2
n_4589_log,out,83,0,2
n_3146_log,out,185,1,2
n_7561_log,out,522,4,2
n_284_log,out,206,2,2
n_7876_log,out,547,0,2
n_3660_log,out,171,0,2
n_346_log,out,284,0,2
n_2593_log,out,167,1,2
n_8614_log,out,911,0,2
n_1111_log,out,493,0,2
n_8472_log,out,783,0,2
n_3644_log,out,886,3,2
n_9490_log,out,813,1,2
n_8601_log,out,337,1,2
n_3320_log,out,666,1,2
n_8667_log,out,897,1,2
n_7603_log,out,258,1,2
n_7506_log,out,999,1,2
n_6374_log,out,434,1,2
n_9990_log,out,244,0,2
n_1311_log,out,883,0,2
n_2958_log,out,836,0,2
n_7600_log,out,241,1,2
n_3230_log,out,605,3,2
n_3623_log,out,568,0,2
n_7540_log,out,508,0,2
n_4095_log,out,775,0,2
n_9079_log,out,8,0,2
n_9225_log,out,388,1,2
n_9646_log,out,898,1,2
n_2750_log,out,43,0,2
n_913_log,out,63,0,2
n_1158_log,out,496,0,2
n_7400_log,out,533,0,2
n_1787_log,out,423,1,2
n_6345_log,out,354,2,2
n_2923_log,out,583,0,2
n_6548_log,out,303,0,2
n_4179_log,out,410,1,2
n_6087_log,out,559,0,2
n_775_log,out,637,0,2
n_8450_log,out,513,1,2
n_3148_log,out,914,1,2
n_766_log,out,344,1,2
n_7733_log,out,731,0,2
n_6756_log,out,1005,0,2
n_2873_log,out,860,0,2
n_1358_log,out,249,0,2
n_2020_log,out,427,0,2
n_7363_log,out,784,0,2
n_590_log,out,419,0,2
n_637_log,out,581,1,2
n_6845_log,out,221,1,2
n_3988_log,out,49,1,2
n_7059_log,out,241,2,2
n_4029_log,out,27,0,2
n_619_log,out,607,1,2
n_3092_log,out,279,0,2
n_4898_log,out,153,1,2
n_2084_log,out,765,0,2
n_8440_log,out,637,1,2
n_9550_log,out,895,0,2
n_7161_log,out,730,1,2
n_7854_log,out,662,0,2
n_4731_log,out,1,0,2
n_9874_log,out,253,0,2
n_5692_log,out,905,0,2
n_9017_log,out,920,1,2
n_3370_log,out,717,0,2
n_9286_log,out,624,0,2
n_6022_log,out,817,0,2
n_6458_log,out,695,0,2
n_1883_log,out,1008,1,2
n_8876_log,out,231,0,2
n_2582_log,out,773,0,2
n_7523_log,out,783,1,2
n_6389_log,out,417,1,2
n_8156_log,out,7,0,2
n_1762_log,out,568,1,2
n_6047_log,out,407,1,2
n_501_log,out,945,0,2
n_4878_log,out,837,0,2
n_886_log,out,625,1,2
n_3656_log,out,348,1,2
n_2070_log,out,920,2,2
n_254_log,out,404,0,2
n_485_log,out,736,0,2
n_1847_log,out,7,1,2
n_1082_log,out,797,0,2
n_8686_log,out,872,1,2
n_6648_log,out,829,0,2
n_3693_log,out,688,0,2
n_8806_log,out,138,0,2
n_3060_log,out,1009,0,2
n_3498_log,out,507,0,2
n_204_log,out,595,1,2
n_890_log,out,42,1,2
n_2027_log,out,833,0,2
n_599_log,out,319,1,2
n_5646_log,out,813,2,2
n_1207_log,out,553,0,2
n_2389_log,out,364,1,2
n_4497_log,out,150,0,2
n_9511_log,out,20,1,2
n_1825_log,out,715,0,2
n_6506_log,out,541,0,2
n_9908_log,out,842,0,2
n_6825_log,out,621,1,2
n_7994_log,out,311,0,2
n_7676_log,out,946,0,2
n_6738_log,out,531,0,2
n_5549_log,out,992,1,2
n_4888_log,out,347,1,2
n_4924_log,out,956,0,2
n_8584_log,out,92,0,2
n_4035_log,out,554,0,2
n_7968_log,out,201,0,2
n_9000_log,out,865,0,2
n_1435_log,out,142,1,2
n_900_log,out,727,0,2
n_413_log,out,137,0,2
n_9375_log,out,906,0,2
n_4786_log,out,40,0,2
n_8859_log,out,336,0,2
n_821_log,out,331,1,2
n_2467_log,out,190,0,2
n_1686_log,out,823,1,2
n_6483_log,out,564,0,2
n_4158_log,out,623,0,2
n_5917_log,out,427,1,2
n_9986_log,out,425,2,2
n_4541_log,out,485,0,2
n_9727_log,out,683,0,2
n_1909_log,out,551,1,2
n_3763_log,out,140,0,2
n_1834_log,out,153,2,2
n_9104_log,out,754,0,2
n_410_log,out,958,0,2
n_1785_log,out,101,0,2
n_8191_log,out,345,1,2
n_975_log,out,608,0,2
n_6735_log,out,552,0,2
n_9442_log,out,728,1,2
n_6519_log,out,475,1,2
n_1819_log,out,803,0,2
n_5771_log,out,818,0,2
n_5778_log,out,352,1,2
n_5688_log,out,990,0,2
n_402_log,out,531,1,2
n_2109_log,out,675,0,2
n_6038_log,out,455,0,2
n_5538_log,out,529,1,2
n_8647_log,out,500,0,2
n_6763_log,out,62,2,2
n_7636_log,out,824,0,2
n_5684_log,out,648,1,2
n_4743_log,out,884,1,2
n_3016_log,out,508,1,2
n_5690_log,out,551,2,2
n_6579_log,out,388,2,2
n_9095_log,out,148,1,2
n_1004_log,out,339,0,2
n_2326_log,out,908,0,2
n_92_log,out,303,1,2
n_9514_log,out,536,0,2
n_9332_log,out,940,1,2
n_3682_log,out,332,0,2
n_7031_log,out,283,2,2
n_3608_log,out,282,0,2
n_9813_log,out,902,0,2
n_1134_log,out,739,0,2
n_6297_log,out,634,0,2
n_1127_log,out,820,0,2
n_2858_log,out,492,0,2
n_351_log,out,237,0,2
n_6475_log,out,422,0,2
n_3117_log,out,625,2,2
n_9194_log,out,139,0,2
n_2321_log,out,217,0,2
n_6196_log,out,466,0,2
n_3047_log,out,813,3,2
n_754_log,out,658,0,2
n_3324_log,out,1008,2,2
n_6628_log,out,204,1,2
n_9977_log,out,382,1,2
n_2533_log,out,92,1,2
n_1866_log,out,113,0,2
n_5497_log,out,47,0,2
n_7104_log,out,443,1,2
n_7396_log,out,71,0,2
n_5170_log,out,1012,0,2
n_4797_log,out,905,1,2
n_3048_log,out,701,0,2
n_7033_log,out,562,0,2
n_5723_log,out,241,3,2
n_2244_log,out,353,0,2
n_1855_log,out,195,0,2
n_155_log,out,454,1,2
n_4404_log,out,818,1,2
n_9682_log,out,477,1,2
n_7990_log,out,1013,2,2
n_5387_log,out,921,1,2
n_1886_log,out,773,1,2
n_9771_log,out,345,2,2
n_6725_log,out,474,0,2
n_587_log,out,482,0,2
n_2937_log,out,580,0,2
n_304_log,out,947,0,2
n_6117_log,out,797,1,2
n_5466_log,out,433,0,2
n_2282_log,out,925,0,2
n_6036_log,out,528,1,2
n_6410_log,out,676,0,2
n_9841_log,out,1016,1,2
n_9179_log,out,227,0,2
n_5381_log,out,437,0,2
n_3977_log,out,161,0,2
n_5963_log,out,94,0,2
n_9298_log,out,31,0,2
n_751_log,out,10,0,2
n_9710_log,out,983,1,2
n_1463_log,out,654,1,2
n_7589_log,out,784,1,2
n_179_log,out,588,0,2
n_8502_log,out,401,0,2
n_1759_log,out,819,0,2
n_2439_log,out,327,0,2
n_2088_log,out,311,1,2
n_5206_log,out,62,3,2
n_2911_log,out,31,1,2
n_1960_log,out,793,0,2
n_4373_log,out,297,0,2
n_1867_log,out,116,0,2
n_7334_log,out,777,1,2
n_5695_log,out,520,0,2
n_6259_log,out,266,0,2
n_6926_log,out,162,0,2
n_1262_log,out,947,1,2
n_8252_log,out,621,2,2
n_7562_log,out,29,2,2
n_4655_log,out,72,1,2
n_4810_log,out,124,0,2
n_6626_log,out,264,1,2
n_5322_log,out,87,0,2
n_846_log,out,560,0,2
n_3391_log,out,240,0,2
n_8301_log,out,885,0,2
n_1336_log,out,186,0,2
n_4802_log,out,389,0,2
n_6245_log,out,56,0,2
n_5649_log,out,1023,1,2
n_3511_log,out,266,1,2
n_2025_log,out,571,0,2
n_9358_log,out,393,0,2
n_9880_log,out,916,0,2
n_2567_log,out,798,2,2
n_7564_log,out,675,1,2
n_4578_log,out,548,2,2
n_6641_log,out,532,0,2
n_2507_log,out,497,1,2
n_381_log,out,502,0,2
n_8517_log,out,123,0,2
n_8609_log,out,358,0,2
n_8914_log,out,716,0,2
n_2213_log,out,877,0,2
n_9080_log,out,124,1,2
n_606_log,out,723,1,2
n_4209_log,out,845,0,2
n_1732_log,out,408,1,2
n_7476_log,out,868,0,2
n_3870_log,out,143,0,2
n_8652_log,out,547,1,2
n_1911_log,out,148,2,2
n_1223_log,out,515,0,2
n_2080_log,out,363,1,2
n_6526_log,out,197,1,2
n_7816_log,out,309,0,2
n_8579_log,out,120,1,2
n_2101_log,out,416,0,2
n_9877_log,out,876,0,2
n_297_log,out,91,0,2
n_7673_log,out,108,0,2
n_5554_log,out,186,1,2
n_2456_log,out,960,2,2
n_2023_log,out,758,1,2
n_4083_log,out,203,0,2
n_41_log,out,640,1,2
n_9108_log,out,82,1,2
n_9898_log,out,259,0,2
n_6073_log,out,67,0,2
n_2414_log,out,907,0,2
n_2059_log,out,262,0,2
n_2927_log,out,809,0,2
n_3217_log,out,913,0,2
n_3810_log,out,50,0,2
n_524_log,out,552,1,2
n_4354_log,out,185,2,2
n_8246_log,out,512,2,2
n_2046_log,out,666,2,2
n_8956_log,out,175,0,2
n_4577_log,out,618,0,2
n_1742_log,out,70,1,2
n_4387_log,out,786,1,2
n_2843_log,out,119,0,2
n_3359_log,out,534,0,2
n_8850_log,out,641,1,2
n_6683_log,out,266,2,2
n_474_log,out,533,1,2
n_5061_log,out,778,1,2
n_8539_log,out,239,0,2
n_6952_log,out,622,0,2
n_2972_log,out,192,1,2
n_9217_log,out,870,0,2
n_5504_log,out,502,1,2
n_5708_log,out,420,2,2
n_4063_log,out,676,1,2
n_3260_log,out,693,2,2
n_9900_log,out,800,0,2
n_1509_log,out,985,1,2
n_8810_log,out,214,0,2
n_6575_log,out,265,0,2
n_5912_log,out,918,0,2
n_1197_log,out,61,0,2
n_5005_log,out,596,1,2
n_8843_log,out,321,1,2
n_4730_log,out,409,1,2
n_8099_log,out,758,2,2
n_7365_log,out,797,2,2
n_8814_log,out,664,0,2
n_9263_log,out,199,0,2
n_1832_log,out,838,0,2
n_5840_log,out,707,1,2
n_3336_log,out,258,2,2
n_4350_log,out,132,0,2
n_8036_log,out,89,1,2
n_3161_log,out,615,0,2
n_9755_log,out,642,0,2
n_3860_log,out,855,0,2
n_5605_log,out,610,1,2
n_1237_log,out,652,0,2
n_2247_log,out,722,0,2
n_7919_log,out,558,1,2
n_5130_log,out,666,3,2
n_1849_log,out,17,1,2
n_8540_log,out,249,1,2
n_8790_log,out,304,0,2
n_5034_log,out,649,2,2
n_5562_log,out,666,4,2
n_3069_log,out,670,1,2
n_8347_log,out,140,1,2
n_4708_log,out,925,1,2
n_9968_log,out,572,0,2
n_9845_log,out,982,0,2
n_6125_log,out,930,0,2
n_3484_log,out,745,0,2
n_3697_log,out,779,0,2
n_3237_log,out,160,0,2
n_8496_log,out,114,1,2
n_5491_log,out,275,1,2
n_226_log,out,99,1,2
n_8842_log,out,1007,0,2
n_8663_log,out,515,1,2
n_2771_log,out,502,2,2
n_7256_log,out,693,3,2
n_5138_log,out,740,0,2
n_1425_log,out,758,3,2
n_1674_log,out,824,1,2
n_4740_log,out,629,1,2
n_1468_log,out,951,1,2
n_6624_log,out,697,0,2
n_6542_log,out,343,0,2
n_2479_log,out,59,1,2
n_2471_log,out,303,2,2
n_8574_log,out,512,3,2
n_9862_log,out,452,0,2
n_4040_log,out,273,0,2
n_9953_log,out,230,0,2
n_8366_log,out,378,1,2
n_1389_log,out,841,0,2
n_1243_log,out,102,0,2
n_887_log,out,203,1,2
n_5221_log,out,544,0,2
n_7724_log,out,219,0,2
n_1250_log,out,418,0,2
n_69_log,out,535,0,2
n_205_log,out,136,0,2
n_5600_log,out,160,1,2
n_620_log,out,149,1,2
n_4483_log,out,445,2,2
n_2651_log,out,355,0,2
n_4943_log,out,884,2,2
n_8636_log,out,44,2,2
n_7348_log,out,753,1,2
n_5239_log,out,996,0,2
n_3781_log,out,581,2,2
n_5746_log,out,450,1,2
n_5826_log,out,410,2,2
n_164_log,out,1010,1,2
n_697_log,out,481,1,2
n_1019_log,out,871,0,2
n_8826_log,out,926,0,2
n_4138_log,out,751,1,2
n_1630_log,out,386,0,2
n_8820_log,out,987,0,2
n_4668_log,out,148,3,2
n_9186_log,out,525,0,2
n_4803_log,out,834,0,2
n_7870_log,out,412,0,2
n_159_log,out,16,0,2
n_9471_log,out,779,1,2
n_8322_log,out,997,0,2
n_3543_log,out,156,2,2
n_3129_log,out,826,0,2
n_3270_log,out,871,1,2
n_7915_log,out,82,2,2
n_6837_log,out,720,0,2
n_186_log,out,938,1,2
n_3896_log,out,13,0,2
n_2217_log,out,388,3,2
n_7034_log,out,613,1,2
n_7451_log,out,11,1,2
n_9012_log,out,245,0,2
n_3202_log,out,619,0,2
n_8178_log,out,646,0,2
n_400_log,out,578,0,2
n_6426_log,out,842,1,2
n_7470_log,out,836,1,2
n_926_log,out,630,0,2
n_4437_log,out,926,1,2
n_8110_log,out,618,1,2
n_1495_log,out,268,0,2
n_9466_log,out,909,0,2
n_6754_log,out,287,0,2
n_2149_log,out,333,0,2
n_414_log,out,517,1,2
n_3751_log,out,19,0,2
n_7152_log,out,868,1,2
n_2178_log,out,74,0,2
n_6558_log,out,754,1,2
n_7891_log,out,861,0,2
n_3404_log,out,823,2,2
n_5891_log,out,576,1,2
n_9907_log,out,37,1,2
n_1997_log,out,185,3,2
n_6109_log,out,184,0,2
n_6310_log,out,9,0,2
n_5235_log,out,785,1,2
n_1015_log,out,550,1,2
n_488_log,out,951,2,2
n_6832_log,out,556,0,2
n_6595_log,out,763,0,2
n_3962_log,out,985,2,2
n_2343_log,out,689,0,2
n_5669_log,out,795,0,2
n_4133_log,out,934,0,2
n_4182_log,out,238,0,2
n_833_log,out,990,1,2
n_4121_log,out,726,1,2
n_1564_log,out,296,0,2
n_6375_log,out,850,0,2
n_1102_log,out,303,3,2
n_2638_log,out,37,2,2
n_4882_log,out,352,2,2
n_5486_log,out,532,1,2
n_1965_log,out,753,2,2
n_1492_log,out,260,0,2
n_5763_log,out,588,1,2
n_4222_log,out,845,1,2
n_8768_log,out,528,2,2
n_1782_log,out,588,2,2
n_785_log,out,861,1,2
n_3084_log,out,560,1,2
n_2809_log,out,887,0,2
n_8912_log,out,687,0,2
n_1534_log,out,994,1,2
n_8418_log,out,441,0,2
n_2511_log,out,1006,0,2
n_4396_log,out,823,3,2
n_8199_log,out,870,1,2
n_1826_log,out,187,2,2
n_9981_log,out,131,2,2
n_2941_log,out,265,1,2
n_4392_log,out,422,1,2
n_6892_log,out,306,1,2
n_4733_log,out,469,0,2
n_6956_log,out,53,0,2
n_5802_log,out,211,0,2
n_771_log,out,518,1,2
n_4345_log,out,318,0,2
n_2546_log,out,982,1,2
n_1398_log,out,202,1,2
n_3232_log,out,817,1,2
n_8563_log,out,383,0,2
n_2140_log,out,6,0,2
n_4309_log,out,182,1,2
n_1584_log,out,875,0,2
n_568_log,out,104,0,2
n_4265_log,out,447,0,2
n_2192_log,out,864,2,2
n_7935_log,out,710,1,2
n_9308_log,out,96,0,2
n_6387_log,out,211,1,2
n_4375_log,out,859,0,2
n_8651_log,out,242,0,2
n_4230_log,out,543,0,2
n_6392_log,out,570,0,2
n_1659_log,out,366,0,2
n_4223_log,out,982,2,2
n_9919_log,out,97,1,2
n_3724_log,out,438,0,2
n_4171_log,out,178,0,2
n_1284_log,out,798,3,2
n_3226_log,out,253,1,2
n_1973_log,out,916,1,2
n_3808_log,out,602,1,2
n_7077_log,out,1019,0,2
